createdAt,amount,originRate
2014-12-02T00:33:04.710Z,0.001,1.00
2014-12-02T00:33:04.548Z,0.001,1.00
2014-12-02T00:33:04.373Z,0.001,1.00
2014-12-02T00:33:04.219Z,0.001,1.00
2014-12-02T00:33:04.047Z,0.001,1.00
2014-12-02T00:33:03.871Z,0.001,1.00
2014-12-02T00:33:03.619Z,0.001,1.00
2014-12-02T00:33:03.186Z,0.001,1.00
2014-12-02T00:33:03.016Z,0.001,1.00
2014-12-02T00:33:02.851Z,0.001,1.00
2014-12-02T00:33:02.683Z,0.001,1.00
2014-12-02T00:33:02.478Z,0.001,1.00
2014-12-02T00:33:02.177Z,0.001,1.00
2014-12-02T00:33:02.000Z,0.001,1.00
2014-12-02T00:33:01.814Z,0.001,1.00
2014-12-02T00:33:01.626Z,0.001,1.00
2014-12-02T00:33:01.420Z,0.001,1.00
2014-12-02T00:33:01.253Z,0.001,1.00
2014-12-02T00:33:01.070Z,0.001,1.00
2014-12-02T00:33:00.908Z,0.001,1.00
2014-12-02T00:33:00.747Z,0.001,1.00
2014-12-02T00:33:00.583Z,0.001,1.00
2014-12-02T00:33:00.418Z,0.001,1.00
2014-12-02T00:32:57.097Z,0.001,1.00
2014-12-02T00:32:56.899Z,0.001,1.00
2014-12-02T00:32:56.725Z,0.001,1.00
2014-12-02T00:32:56.429Z,0.001,1.00
2014-12-02T00:32:56.267Z,0.001,1.00
2014-12-02T00:32:56.015Z,0.001,1.00
2014-12-02T00:32:55.804Z,0.001,1.00
2014-12-02T00:32:55.628Z,0.001,1.00
2014-12-02T00:32:55.426Z,0.001,1.00
2014-12-02T00:32:55.263Z,0.001,1.00
2014-12-02T00:32:54.965Z,0.001,1.00
2014-12-02T00:32:54.756Z,0.001,1.00
2014-12-02T00:32:54.594Z,0.001,1.00
2014-12-02T00:32:54.387Z,0.001,1.00
2014-12-02T00:32:54.195Z,0.001,1.00
2014-12-02T00:32:54.019Z,0.001,1.00
2014-12-02T00:32:53.828Z,0.001,1.00
2014-12-02T00:32:53.526Z,0.001,1.00
2014-12-02T00:32:53.353Z,0.001,1.00
2014-12-02T00:32:53.159Z,0.001,1.00
2014-12-02T00:32:52.960Z,0.001,1.00
2014-12-02T00:32:52.727Z,0.001,1.00
2014-12-02T00:32:52.564Z,0.001,1.00
2014-12-02T00:32:52.377Z,0.001,1.00
2014-12-02T00:32:52.091Z,0.001,1.00
2014-12-02T00:32:51.902Z,0.001,1.00
2014-12-02T00:32:51.739Z,0.001,1.00
2014-12-02T00:32:51.578Z,0.001,1.00
2014-12-02T00:32:51.374Z,0.001,1.00
2014-12-02T00:32:51.213Z,0.001,1.00
2014-12-02T00:32:51.039Z,0.001,1.00
2014-12-02T00:32:50.839Z,0.001,1.00
2014-12-02T00:32:50.669Z,0.001,1.00
2014-12-02T00:32:50.502Z,0.001,1.00
2014-12-02T00:32:50.333Z,0.001,1.00
2014-12-02T00:32:50.172Z,0.001,1.00
2014-12-02T00:32:50.007Z,0.001,1.00
2014-12-02T00:32:49.849Z,0.001,1.00
2014-12-02T00:32:49.670Z,0.001,1.00
2014-12-02T00:32:49.509Z,0.001,1.00
2014-12-02T00:32:49.319Z,0.001,1.00
2014-12-02T00:32:49.154Z,0.001,1.00
2014-12-02T00:32:48.981Z,0.001,1.00
2014-12-02T00:32:48.820Z,0.001,1.00
2014-12-02T00:32:48.652Z,0.001,1.00
2014-12-02T00:32:48.427Z,0.001,1.00
2014-12-02T00:32:48.269Z,0.001,1.00
2014-12-02T00:32:48.111Z,0.001,1.00
2014-12-02T00:32:47.059Z,0.001,1.00
2014-12-02T00:32:46.894Z,0.001,1.00
2014-12-02T00:32:46.693Z,0.001,1.00
2014-12-02T00:32:46.484Z,0.001,1.00
2014-12-02T00:32:46.307Z,0.001,1.00
2014-12-02T00:32:46.145Z,0.001,1.00
2014-12-02T00:32:45.957Z,0.001,1.00
2014-12-02T00:32:45.792Z,0.001,1.00
2014-12-02T00:32:45.618Z,0.001,1.00
2014-12-02T00:32:45.398Z,0.001,1.00
2014-12-02T00:32:45.210Z,0.001,1.00
2014-12-02T00:32:45.038Z,0.001,1.00
2014-12-02T00:32:44.879Z,0.001,1.00
2014-12-02T00:32:44.674Z,0.001,1.00
2014-12-02T00:32:44.514Z,0.001,1.00
2014-12-02T00:32:44.354Z,0.001,1.00
2014-12-02T00:32:44.179Z,0.001,1.00
2014-12-02T00:32:44.023Z,0.001,1.00
2014-12-02T00:32:43.863Z,0.001,1.00
2014-12-02T00:32:43.688Z,0.001,1.00
2014-12-02T00:32:43.524Z,0.001,1.00
2014-12-02T00:32:43.359Z,0.001,1.00
2014-12-02T00:32:42.094Z,0.001,1.00
2014-12-02T00:32:41.924Z,0.001,1.00
2014-12-02T00:32:41.723Z,0.001,1.00
2014-12-02T00:32:41.503Z,0.001,1.00
2014-12-02T00:32:41.309Z,0.001,1.00
2014-12-02T00:32:41.135Z,0.001,1.00
2014-12-02T00:32:40.509Z,0.001,1.00
2014-12-02T00:32:40.348Z,0.001,1.00
2014-12-02T00:32:40.161Z,0.001,1.00
2014-12-02T00:32:39.992Z,0.001,1.00
2014-12-02T00:32:39.826Z,0.001,1.00
2014-12-02T00:32:39.641Z,0.001,1.00
2014-12-02T00:32:39.461Z,0.001,1.00
2014-12-02T00:32:39.286Z,0.001,1.00
2014-12-02T00:32:39.114Z,0.001,1.00
2014-12-02T00:32:38.954Z,0.001,1.00
2014-12-02T00:32:38.770Z,0.001,1.00
2014-12-02T00:32:38.599Z,0.001,1.00
2014-12-02T00:32:38.303Z,0.001,1.00
2014-12-02T00:32:38.138Z,0.001,1.00
2014-12-02T00:32:37.967Z,0.001,1.00
2014-12-02T00:32:37.793Z,0.001,1.00
2014-12-02T00:32:37.601Z,0.001,1.00
2014-12-02T00:32:37.432Z,0.001,1.00
2014-12-02T00:32:37.096Z,0.001,1.00
2014-12-02T00:32:36.826Z,0.001,1.00
2014-12-02T00:32:36.600Z,0.001,1.00
2014-12-02T00:32:36.360Z,0.001,1.00
2014-12-02T00:32:36.169Z,0.001,1.00
2014-12-02T00:32:35.995Z,0.001,1.00
2014-12-02T00:32:35.808Z,0.001,1.00
2014-12-02T00:32:35.617Z,0.001,1.00
2014-12-02T00:32:35.432Z,0.001,1.00
2014-12-02T00:32:35.252Z,0.001,1.00
2014-12-02T00:32:35.083Z,0.001,1.00
2014-12-02T00:32:34.900Z,0.001,1.00
2014-12-02T00:32:34.728Z,0.001,1.00
2014-12-02T00:32:34.557Z,0.001,1.00
2014-12-02T00:32:34.377Z,0.001,1.00
2014-12-02T00:32:34.189Z,0.001,1.00
2014-12-02T00:32:34.028Z,0.001,1.00
2014-12-02T00:32:33.849Z,0.001,1.00
2014-12-02T00:32:33.679Z,0.001,1.00
2014-12-02T00:32:33.502Z,0.001,1.00
2014-12-02T00:32:33.316Z,0.001,1.00
2014-12-02T00:32:33.155Z,0.001,1.00
2014-12-02T00:32:32.978Z,0.001,1.00
2014-12-02T00:32:32.812Z,0.001,1.00
2014-12-02T00:32:32.616Z,0.001,1.00
2014-12-02T00:32:32.451Z,0.001,1.00
2014-12-02T00:32:32.060Z,0.001,1.00
2014-12-02T00:32:31.890Z,0.001,1.00
2014-12-02T00:32:31.729Z,0.001,1.00
2014-12-02T00:32:31.548Z,0.001,1.00
2014-12-02T00:32:31.323Z,0.001,1.00
2014-12-02T00:32:31.146Z,0.001,1.00
2014-12-02T00:32:30.982Z,0.001,1.00
2014-12-02T00:32:30.821Z,0.001,1.00
2014-12-02T00:32:30.638Z,0.001,1.00
2014-12-02T00:32:30.461Z,0.001,1.00
2014-12-02T00:32:30.292Z,0.001,1.00
2014-12-02T00:32:30.106Z,0.001,1.00
2014-12-02T00:32:29.943Z,0.001,1.00
2014-12-02T00:32:29.749Z,0.001,1.00
2014-12-02T00:32:29.559Z,0.001,1.00
2014-12-02T00:32:29.347Z,0.001,1.00
2014-12-02T00:32:29.189Z,0.001,1.00
2014-12-02T00:32:29.028Z,0.001,1.00
2014-12-02T00:32:28.823Z,0.001,1.00
2014-12-02T00:32:28.615Z,0.001,1.00
2014-12-02T00:32:28.424Z,0.001,1.00
2014-12-02T00:32:28.248Z,0.001,1.00
2014-12-02T00:32:28.065Z,0.001,1.00
2014-12-02T00:32:27.896Z,0.001,1.00
2014-12-02T00:32:27.733Z,0.001,1.00
2014-12-02T00:32:27.572Z,0.001,1.00
2014-12-02T00:32:27.390Z,0.001,1.00
2014-12-02T00:32:27.076Z,0.001,1.00
2014-12-02T00:32:26.807Z,0.001,1.00
2014-12-02T00:32:26.645Z,0.001,1.00
2014-12-02T00:32:26.459Z,0.001,1.00
2014-12-02T00:32:26.249Z,0.001,1.00
2014-12-02T00:32:26.064Z,0.001,1.00
2014-12-02T00:32:25.882Z,0.001,1.00
2014-12-02T00:32:25.722Z,0.001,1.00
2014-12-02T00:32:25.489Z,0.001,1.00
2014-12-02T00:32:25.321Z,0.001,1.00
2014-12-02T00:32:25.157Z,0.001,1.00
2014-12-02T00:32:24.990Z,0.001,1.00
2014-12-02T00:32:24.799Z,0.001,1.00
2014-12-02T00:32:24.622Z,0.001,1.00
2014-12-02T00:32:24.443Z,0.001,1.00
2014-12-02T00:32:24.232Z,0.001,1.00
2014-12-02T00:32:23.996Z,0.001,1.00
2014-12-02T00:32:23.817Z,0.001,1.00
2014-12-02T00:32:23.655Z,0.001,1.00
2014-12-02T00:32:23.495Z,0.001,1.00
2014-12-02T00:32:23.286Z,0.001,1.00
2014-12-02T00:32:23.127Z,0.001,1.00
2014-12-02T00:32:22.949Z,0.001,1.00
2014-12-02T00:32:22.097Z,0.001,1.00
2014-12-02T00:32:21.877Z,0.001,1.00
2014-12-02T00:32:21.710Z,0.001,1.00
2014-12-02T00:32:21.544Z,0.001,1.00
2014-12-02T00:32:21.361Z,0.001,1.00
2014-12-02T00:32:21.172Z,0.001,1.00
2014-12-02T00:32:21.010Z,0.001,1.00
2014-12-02T00:32:20.820Z,0.001,1.00
2014-12-02T00:32:20.652Z,0.001,1.00
2014-12-02T00:32:20.436Z,0.001,1.00
2014-12-02T00:32:20.271Z,0.001,1.00
2014-12-02T00:32:20.104Z,0.001,1.00
2014-12-02T00:32:19.887Z,0.001,1.00
2014-12-02T00:32:19.723Z,0.001,1.00
2014-12-02T00:32:19.555Z,0.001,1.00
2014-12-02T00:32:19.390Z,0.001,1.00
2014-12-02T00:32:19.218Z,0.001,1.00
2014-12-02T00:32:19.051Z,0.001,1.00
2014-12-02T00:32:18.879Z,0.001,1.00
2014-12-02T00:32:18.719Z,0.001,1.00
2014-12-02T00:32:18.518Z,0.001,1.00
2014-12-02T00:32:18.337Z,0.001,1.00
2014-12-02T00:32:18.167Z,0.001,1.00
2014-12-02T00:32:17.993Z,0.001,1.00
2014-12-02T00:32:17.785Z,0.001,1.00
2014-12-02T00:32:17.585Z,0.001,1.00
2014-12-02T00:32:16.930Z,0.001,1.00
2014-12-02T00:32:16.758Z,0.001,1.00
2014-12-02T00:32:16.586Z,0.001,1.00
2014-12-02T00:32:16.340Z,0.001,1.00
2014-12-02T00:32:16.153Z,0.001,1.00
2014-12-02T00:32:15.979Z,0.001,1.00
2014-12-02T00:32:15.824Z,0.001,1.00
2014-12-02T00:32:15.658Z,0.001,1.00
2014-12-02T00:32:15.409Z,0.001,1.00
2014-12-02T00:32:15.227Z,0.001,1.00
2014-12-02T00:32:15.070Z,0.001,1.00
2014-12-02T00:32:14.892Z,0.001,1.00
2014-12-02T00:32:14.705Z,0.001,1.00
2014-12-02T00:32:14.543Z,0.001,1.00
2014-12-02T00:32:14.367Z,0.001,1.00
2014-12-02T00:32:14.274Z,0.001,1.00
2014-12-02T00:32:14.095Z,0.001,1.00
2014-12-02T00:32:13.922Z,0.001,1.00
2014-12-02T00:32:13.752Z,0.001,1.00
2014-12-02T00:32:13.540Z,0.001,1.00
2014-12-02T00:32:13.376Z,0.001,1.00
2014-12-02T00:32:13.197Z,0.001,1.00
2014-12-02T00:32:11.761Z,0.001,1.00
2014-12-02T00:32:11.606Z,0.001,1.00
2014-12-02T00:32:11.503Z,0.001,1.00
2014-12-02T00:32:11.312Z,0.001,1.00
2014-12-02T00:32:11.149Z,0.001,1.00
2014-12-02T00:32:10.960Z,0.001,1.00
2014-12-02T00:32:10.799Z,0.001,1.00
2014-12-02T00:32:10.704Z,0.001,1.00
2014-12-02T00:32:10.536Z,0.001,1.00
2014-12-02T00:32:10.370Z,0.001,1.00
2014-12-02T00:32:10.184Z,0.001,1.00
2014-12-02T00:32:10.005Z,0.001,1.00
2014-12-02T00:32:09.840Z,0.001,1.00
2014-12-02T00:32:09.647Z,0.001,1.00
2014-12-02T00:32:09.491Z,0.001,1.00
2014-12-02T00:32:09.326Z,0.001,1.00
2014-12-02T00:32:09.159Z,0.001,1.00
2014-12-02T00:32:08.939Z,0.001,1.00
2014-12-02T00:32:08.840Z,0.001,1.00
2014-12-02T00:32:08.678Z,0.001,1.00
2014-12-02T00:32:08.487Z,0.001,1.00
2014-12-02T00:32:08.302Z,0.001,1.00
2014-12-02T00:32:08.133Z,0.001,1.00
2014-12-02T00:32:07.975Z,0.001,1.00
2014-12-02T00:32:07.827Z,0.001,1.00
2014-12-02T00:32:07.646Z,0.001,1.00
2014-12-02T00:32:07.485Z,0.001,1.00
2014-12-02T00:32:07.321Z,0.001,1.00
2014-12-02T00:32:07.136Z,0.001,1.00
2014-12-02T00:32:06.830Z,0.001,1.00
2014-12-02T00:32:06.664Z,0.001,1.00
2014-12-02T00:32:06.496Z,0.001,1.00
2014-12-02T00:32:06.330Z,0.001,1.00
2014-12-02T00:32:06.139Z,0.001,1.00
2014-12-02T00:32:05.960Z,0.001,1.00
2014-12-02T00:32:05.779Z,0.001,1.00
2014-12-02T00:32:05.597Z,0.001,1.00
2014-12-02T00:32:05.417Z,0.001,1.00
2014-12-02T00:32:05.247Z,0.001,1.00
2014-12-02T00:32:05.082Z,0.001,1.00
2014-12-02T00:32:04.919Z,0.001,1.00
2014-12-02T00:32:04.717Z,0.001,1.00
2014-12-02T00:32:04.551Z,0.001,1.00
2014-12-02T00:32:04.393Z,0.001,1.00
2014-12-02T00:32:04.188Z,0.001,1.00
2014-12-02T00:32:04.028Z,0.001,1.00
2014-12-02T00:32:03.848Z,0.001,1.00
2014-12-02T00:32:03.668Z,0.001,1.00
2014-12-02T00:32:03.500Z,0.001,1.00
2014-12-02T00:32:03.342Z,0.001,1.00
2014-12-02T00:32:03.154Z,0.001,1.00
2014-12-02T00:32:02.964Z,0.001,1.00
2014-12-02T00:32:02.795Z,0.001,1.00
2014-12-02T00:32:02.609Z,0.001,1.00
2014-12-02T00:32:02.511Z,0.001,1.00
2014-12-02T00:32:02.346Z,0.001,1.00
2014-12-02T00:32:02.168Z,0.001,1.00
2014-12-02T00:32:01.800Z,0.001,1.00
2014-12-02T00:32:01.606Z,0.001,1.00
2014-12-02T00:32:01.349Z,0.001,1.00
2014-12-02T00:32:01.130Z,0.001,1.00
2014-12-02T00:32:00.907Z,0.001,1.00
2014-12-02T00:32:00.726Z,0.001,1.00
2014-12-02T00:32:00.495Z,0.001,1.00
2014-12-02T00:32:00.303Z,0.001,1.00
2014-12-02T00:32:00.123Z,0.001,1.00
2014-12-02T00:31:59.922Z,0.001,1.00
2014-12-02T00:31:59.754Z,0.001,1.00
2014-12-02T00:31:59.581Z,0.001,1.00
2014-12-02T00:31:59.401Z,0.001,1.00
2014-12-02T00:31:59.237Z,0.001,1.00
2014-12-02T00:31:59.029Z,0.001,1.00
2014-12-02T00:31:58.850Z,0.001,1.00
2014-12-02T00:31:58.680Z,0.001,1.00
2014-12-02T00:31:58.436Z,0.001,1.00
2014-12-02T00:31:58.270Z,0.001,1.00
2014-12-02T00:31:56.813Z,0.001,1.00
2014-12-02T00:31:56.642Z,0.001,1.00
2014-12-02T00:31:56.410Z,0.001,1.00
2014-12-02T00:31:56.227Z,0.001,1.00
2014-12-02T00:31:56.055Z,0.001,1.00
2014-12-02T00:31:55.875Z,0.001,1.00
2014-12-02T00:31:55.642Z,0.001,1.00
2014-12-02T00:31:55.470Z,0.001,1.00
2014-12-02T00:31:55.223Z,0.001,1.00
2014-12-02T00:31:55.044Z,0.001,1.00
2014-12-02T00:31:54.874Z,0.001,1.00
2014-12-02T00:31:54.704Z,0.001,1.00
2014-12-02T00:31:54.537Z,0.001,1.00
2014-12-02T00:31:54.359Z,0.001,1.00
2014-12-02T00:31:54.191Z,0.001,1.00
2014-12-02T00:31:54.027Z,0.001,1.00
2014-12-02T00:31:53.826Z,0.001,1.00
2014-12-02T00:31:53.644Z,0.001,1.00
2014-12-02T00:31:53.480Z,0.001,1.00
2014-12-02T00:31:53.316Z,0.001,1.00
2014-12-02T00:31:53.153Z,0.001,1.00
2014-12-02T00:31:52.962Z,0.001,1.00
2014-12-02T00:31:52.795Z,0.001,1.00
2014-12-02T00:31:51.767Z,0.001,1.00
2014-12-02T00:31:51.596Z,0.001,1.00
2014-12-02T00:31:51.404Z,0.001,1.00
2014-12-02T00:31:51.234Z,0.001,1.00
2014-12-02T00:31:51.070Z,0.001,1.00
2014-12-02T00:31:50.870Z,0.001,1.00
2014-12-02T00:31:50.707Z,0.001,1.00
2014-12-02T00:31:50.524Z,0.001,1.00
2014-12-02T00:31:50.352Z,0.001,1.00
2014-12-02T00:31:50.177Z,0.001,1.00
2014-12-02T00:31:49.997Z,0.001,1.00
2014-12-02T00:31:49.833Z,0.001,1.00
2014-12-02T00:31:49.668Z,0.001,1.00
2014-12-02T00:31:49.509Z,0.001,1.00
2014-12-02T00:31:49.318Z,0.001,1.00
2014-12-02T00:31:49.124Z,0.001,1.00
2014-12-02T00:31:48.942Z,0.001,1.00
2014-12-02T00:31:48.774Z,0.001,1.00
2014-12-02T00:31:48.606Z,0.001,1.00
2014-12-02T00:31:48.423Z,0.001,1.00
2014-12-02T00:31:48.225Z,0.001,1.00
2014-12-02T00:31:48.048Z,0.001,1.00
2014-12-02T00:31:47.891Z,0.001,1.00
2014-12-02T00:31:47.736Z,0.001,1.00
2014-12-02T00:31:47.570Z,0.001,1.00
2014-12-02T00:31:46.807Z,0.001,1.00
2014-12-02T00:31:46.626Z,0.001,1.00
2014-12-02T00:31:46.464Z,0.001,1.00
2014-12-02T00:31:46.304Z,0.001,1.00
2014-12-02T00:31:46.147Z,0.001,1.00
2014-12-02T00:31:45.992Z,0.001,1.00
2014-12-02T00:31:45.815Z,0.001,1.00
2014-12-02T00:31:45.644Z,0.001,1.00
2014-12-02T00:31:45.455Z,0.001,1.00
2014-12-02T00:31:45.294Z,0.001,1.00
2014-12-02T00:31:45.101Z,0.001,1.00
2014-12-02T00:31:44.890Z,0.001,1.00
2014-12-02T00:31:44.727Z,0.001,1.00
2014-12-02T00:31:44.556Z,0.001,1.00
2014-12-02T00:31:44.385Z,0.001,1.00
2014-12-02T00:31:44.183Z,0.001,1.00
2014-12-02T00:31:44.005Z,0.001,1.00
2014-12-02T00:31:43.838Z,0.001,1.00
2014-12-02T00:31:43.678Z,0.001,1.00
2014-12-02T00:31:43.513Z,0.001,1.00
2014-12-02T00:31:43.355Z,0.001,1.00
2014-12-02T00:31:43.163Z,0.001,1.00
2014-12-02T00:31:43.002Z,0.001,1.00
2014-12-02T00:31:42.827Z,0.001,1.00
2014-12-02T00:31:42.672Z,0.001,1.00
2014-12-02T00:31:42.453Z,0.001,1.00
2014-12-02T00:31:42.241Z,0.001,1.00
2014-12-02T00:31:42.085Z,0.001,1.00
2014-12-02T00:31:41.747Z,0.001,1.00
2014-12-02T00:31:41.590Z,0.001,1.00
2014-12-02T00:31:41.429Z,0.001,1.00
2014-12-02T00:31:41.261Z,0.001,1.00
2014-12-02T00:31:41.072Z,0.001,1.00
2014-12-02T00:31:40.916Z,0.001,1.00
2014-12-02T00:31:40.757Z,0.001,1.00
2014-12-02T00:31:40.566Z,0.001,1.00
2014-12-02T00:31:40.408Z,0.001,1.00
2014-12-02T00:31:40.255Z,0.001,1.00
2014-12-02T00:31:40.095Z,0.001,1.00
2014-12-02T00:31:39.938Z,0.001,1.00
2014-12-02T00:31:39.759Z,0.001,1.00
2014-12-02T00:31:39.606Z,0.001,1.00
2014-12-02T00:31:39.451Z,0.001,1.00
2014-12-02T00:31:38.643Z,0.001,1.00
2014-12-02T00:31:38.483Z,0.001,1.00
2014-12-02T00:31:38.326Z,0.001,1.00
2014-12-02T00:31:38.161Z,0.001,1.00
2014-12-02T00:31:37.984Z,0.001,1.00
2014-12-02T00:31:37.828Z,0.001,1.00
2014-12-02T00:31:37.646Z,0.001,1.00
2014-12-02T00:31:37.496Z,0.001,1.00
2014-12-02T00:31:37.305Z,0.001,1.00
2014-12-02T00:31:37.138Z,0.001,1.00
2014-12-02T00:31:36.804Z,0.001,1.00
2014-12-02T00:31:36.647Z,0.001,1.00
2014-12-02T00:31:36.482Z,0.001,1.00
2014-12-02T00:31:36.296Z,0.001,1.00
2014-12-02T00:31:36.144Z,0.001,1.00
2014-12-02T00:31:35.986Z,0.001,1.00
2014-12-02T00:31:35.829Z,0.001,1.00
2014-12-02T00:31:35.674Z,0.001,1.00
2014-12-02T00:31:35.516Z,0.001,1.00
2014-12-02T00:31:35.341Z,0.001,1.00
2014-12-02T00:31:35.184Z,0.001,1.00
2014-12-02T00:31:35.026Z,0.001,1.00
2014-12-02T00:31:34.868Z,0.001,1.00
2014-12-02T00:31:34.696Z,0.001,1.00
2014-12-02T00:31:34.605Z,0.001,1.00
2014-12-02T00:31:34.454Z,0.001,1.00
2014-12-02T00:31:34.280Z,0.001,1.00
2014-12-02T00:31:34.118Z,0.001,1.00
2014-12-02T00:31:33.962Z,0.001,1.00
2014-12-02T00:31:33.801Z,0.001,1.00
2014-12-02T00:31:33.607Z,0.001,1.00
2014-12-02T00:31:33.445Z,0.001,1.00
2014-12-02T00:31:33.276Z,0.001,1.00
2014-12-02T00:31:33.098Z,0.001,1.00
2014-12-02T00:31:32.879Z,0.001,1.00
2014-12-02T00:31:32.716Z,0.001,1.00
2014-12-02T00:31:32.548Z,0.001,1.00
2014-12-02T00:31:32.385Z,0.001,1.00
2014-12-02T00:31:32.223Z,0.001,1.00
2014-12-02T00:31:32.044Z,0.001,1.00
2014-12-02T00:31:31.876Z,0.001,1.00
2014-12-02T00:31:31.712Z,0.001,1.00
2014-12-02T00:31:31.552Z,0.001,1.00
2014-12-02T00:31:31.392Z,0.001,1.00
2014-12-02T00:31:31.234Z,0.001,1.00
2014-12-02T00:31:31.077Z,0.001,1.00
2014-12-02T00:31:30.922Z,0.001,1.00
2014-12-02T00:31:30.760Z,0.001,1.00
2014-12-02T00:31:30.598Z,0.001,1.00
2014-12-02T00:31:30.406Z,0.001,1.00
2014-12-02T00:31:30.248Z,0.001,1.00
2014-12-02T00:31:30.083Z,0.001,1.00
2014-12-02T00:31:29.913Z,0.001,1.00
2014-12-02T00:31:29.753Z,0.001,1.00
2014-12-02T00:31:29.596Z,0.001,1.00
2014-12-02T00:31:29.442Z,0.001,1.00
2014-12-02T00:31:29.277Z,0.001,1.00
2014-12-02T00:31:29.094Z,0.001,1.00
2014-12-02T00:31:28.927Z,0.001,1.00
2014-12-02T00:31:28.766Z,0.001,1.00
2014-12-02T00:31:28.606Z,0.001,1.00
2014-12-02T00:31:28.441Z,0.001,1.00
2014-12-02T00:31:28.273Z,0.001,1.00
2014-12-02T00:31:28.060Z,0.001,1.00
2014-12-02T00:31:27.901Z,0.001,1.00
2014-12-02T00:31:27.745Z,0.001,1.00
2014-12-02T00:31:27.568Z,0.001,1.00
2014-12-02T00:31:27.393Z,0.001,1.00
2014-12-02T00:31:27.231Z,0.001,1.00
2014-12-02T00:31:27.059Z,0.001,1.00
2014-12-02T00:31:26.899Z,0.001,1.00
2014-12-02T00:31:26.745Z,0.001,1.00
2014-12-02T00:31:26.559Z,0.001,1.00
2014-12-02T00:31:26.389Z,0.001,1.00
2014-12-02T00:31:26.221Z,0.001,1.00
2014-12-02T00:31:26.061Z,0.001,1.00
2014-12-02T00:31:25.891Z,0.001,1.00
2014-12-02T00:31:25.797Z,0.001,1.00
2014-12-02T00:31:25.630Z,0.001,1.00
2014-12-02T00:31:25.461Z,0.001,1.00
2014-12-02T00:31:25.281Z,0.001,1.00
2014-12-02T00:31:24.959Z,0.001,1.00
2014-12-02T00:31:24.707Z,0.001,1.00
2014-12-02T00:31:24.503Z,0.001,1.00
2014-12-02T00:31:24.340Z,0.001,1.00
2014-12-02T00:31:24.187Z,0.001,1.00
2014-12-02T00:31:23.986Z,0.001,1.00
2014-12-02T00:31:23.833Z,0.001,1.00
2014-12-02T00:31:23.659Z,0.001,1.00
2014-12-02T00:31:23.497Z,0.001,1.00
2014-12-02T00:31:23.309Z,0.001,1.00
2014-12-02T00:31:23.070Z,0.001,1.00
2014-12-02T00:31:22.885Z,0.001,1.00
2014-12-02T00:31:22.671Z,0.001,1.00
2014-12-02T00:31:22.505Z,0.001,1.00
2014-12-02T00:31:22.340Z,0.001,1.00
2014-12-02T00:31:22.173Z,0.001,1.00
2014-12-02T00:31:21.996Z,0.001,1.00
2014-12-02T00:31:21.692Z,0.001,1.00
2014-12-02T00:31:21.514Z,0.001,1.00
2014-12-02T00:31:21.322Z,0.001,1.00
2014-12-02T00:31:21.154Z,0.001,1.00
2014-12-02T00:31:20.900Z,0.001,1.00
2014-12-02T00:31:20.743Z,0.001,1.00
2014-12-02T00:31:20.573Z,0.001,1.00
2014-12-02T00:31:20.410Z,0.001,1.00
2014-12-02T00:31:20.230Z,0.001,1.00
2014-12-02T00:31:20.020Z,0.001,1.00
2014-12-02T00:31:19.850Z,0.001,1.00
2014-12-02T00:31:19.687Z,0.001,1.00
2014-12-02T00:31:19.512Z,0.001,1.00
2014-12-02T00:31:19.247Z,0.001,1.00
2014-12-02T00:31:19.071Z,0.001,1.00
2014-12-02T00:31:18.907Z,0.001,1.00
2014-12-02T00:31:18.737Z,0.001,1.00
2014-12-02T00:31:18.549Z,0.001,1.00
2014-12-02T00:31:18.342Z,0.001,1.00
2014-12-02T00:31:18.168Z,0.001,1.00
2014-12-02T00:31:18.006Z,0.001,1.00
2014-12-02T00:31:17.819Z,0.001,1.00
2014-12-02T00:31:17.660Z,0.001,1.00
2014-12-02T00:31:17.501Z,0.001,1.00
2014-12-02T00:31:17.344Z,0.001,1.00
2014-12-02T00:31:17.155Z,0.001,1.00
2014-12-02T00:31:16.997Z,0.001,1.00
2014-12-02T00:31:16.823Z,0.001,1.00
2014-12-02T00:31:16.663Z,0.001,1.00
2014-12-02T00:31:16.486Z,0.001,1.00
2014-12-02T00:31:16.323Z,0.001,1.00
2014-12-02T00:31:16.158Z,0.001,1.00
2014-12-02T00:31:15.993Z,0.001,1.00
2014-12-02T00:31:15.837Z,0.001,1.00
2014-12-02T00:31:15.676Z,0.001,1.00
2014-12-02T00:31:15.503Z,0.001,1.00
2014-12-02T00:31:15.338Z,0.001,1.00
2014-12-02T00:31:15.160Z,0.001,1.00
2014-12-02T00:31:14.996Z,0.001,1.00
2014-12-02T00:31:14.842Z,0.001,1.00
2014-12-02T00:31:14.673Z,0.001,1.00
2014-12-02T00:31:14.517Z,0.001,1.00
2014-12-02T00:31:14.330Z,0.001,1.00
2014-12-02T00:31:14.173Z,0.001,1.00
2014-12-02T00:31:13.998Z,0.001,1.00
2014-12-02T00:31:13.815Z,0.001,1.00
2014-12-02T00:31:13.626Z,0.001,1.00
2014-12-02T00:31:13.381Z,0.001,1.00
2014-12-02T00:31:13.222Z,0.001,1.00
2014-12-02T00:31:13.063Z,0.001,1.00
2014-12-02T00:31:12.907Z,0.001,1.00
2014-12-02T00:31:12.751Z,0.001,1.00
2014-12-02T00:31:12.590Z,0.001,1.00
